StationName,Latitude,Longitude,GroupCode,Time,month,year,HUC12,do,tn,tp,watertemp,airtemp_narr,precip3_narr,precip24_narr,precip48_narr,windspeed_narr
BAY732,39.44491,-78.97175,MDDNR,12:49:00,11,2018,020700020402,11.3,1.061,0.023,9.5,-0.12612915,0.0,0.0625,3.431422,28.502295
BAY732,39.47922,-79.06802,MDDNR,11:38:00,11,2018,020700020207,10.7,0.75,0.022,11.1,-2.832428,0.0,0.15625,0.509547,21.23499
BAY732,39.38935,-79.17936,MDDNR,10:29:00,11,2018,020700020205,11.9,0.801,0.00915,4.4,-4.707428,0.0,0.328125,0.947047,21.278202
BAY732,39.21781,-76.70534,MDDNR,08:02:00,11,2018,020600031102,10.3,2.451,0.052,12.2,11.199127,0.0,0.0078125,0.1484375,15.224435
BAY732,39.31245,-76.79224,MDDNR,08:49:00,11,2018,020600031101,10.4,2.336,0.015,12.4,11.199127,0.0,0.0078125,0.1484375,15.224435
BAY732,38.94821,-77.12734,MDDNR,11:40:00,11,2018,020700081005,11.2,1.913,0.132,12.8,7.0895996,0.0,13.9921875,18.429688,8.738609
BAY732,39.15442,-77.52125,MDDNR,11:45:00,11,2018,020700080403,10.1,2.274,0.201,12.1,7.0895996,0.0,12.1640625,13.734375,6.531464
BAY732,39.15551,-77.52232,MDDNR,11:32:00,11,2018,020700080403,10.4,1.822,0.057,12.0,7.0895996,0.0,12.1640625,13.734375,6.531464
BAY732,39.27348,-77.54367,MDDNR,10:36:00,11,2018,020700080401,10.5,2.292,0.096,11.6,6.0895996,0.0,11.9765625,12.2578125,10.598318
BAY732,39.27208,-77.5479,MDDNR,10:01:00,11,2018,020700080401,10.3,1.702,0.108,11.8,6.0895996,0.0,11.9765625,12.2578125,10.598318
BAY732,39.43508,-77.80266,MDDNR,12:10:00,11,2018,020700041106,11.1,1.787,0.046,12.8,12.52948,0.0,1.34375,4.8203125,7.8591413
BAY732,39.69742,-78.1763,MDDNR,10:04:00,11,2018,020700040504,10.3,1.061,0.018,11.4,5.6520996,0.0,7.90625,8.3125,6.3964477
BAY732,39.53865,-78.45449,MDDNR,13:15:00,11,2018,020700030801,11.4,1.096,0.021,7.2,5.3783875,0.0078125,20.048218,20.095093,18.376514
BAY732,39.1168,-76.87493,MDDNR,09:10:00,11,2018,020600060401,9.2,1.916,0.026,14.2,8.3396,0.0,17.203125,12.875,3.9772916
BAY732,38.99302,-77.06303,MDDNR,12:30:00,11,2018,020700090102,9.7,1.393,0.062,12.8,14.15448,0.0,3.8515625,2.4609375,4.239295
BAY732,39.4806,-79.06806,MDDNR,11:59:00,11,2018,020700020207,11.5,1.009,0.021,8.0,-2.832428,0.0,0.15625,0.509547,21.23499
BAY732,39.07958,-77.33964,MDDNR,12:50:00,11,2018,020700080803,10.2,1.653,0.047,12.7,14.15448,0.0,3.8515625,2.4609375,4.239295
BAY732,38.95557,-76.69411,MDDNR,07:51:00,11,2018,020600060402,9.3,1.417,0.04995,13.2,9.849457,3.7109375,0.5546875,19.414062,16.258575
NTN018,40.05454,-76.5308,PADEP,08:30:00,10,2017,020503061702,8.19,1.022,0.035,23.89,17.59903,0.0,20.625,17.648438,8.06322
NTN018,40.05454,-76.5308,PADEP,10:00:00,10,2017,020503061702,9.76,0.823,0.029,16.44,6.6219177,0.0,0.0,0.3359375,18.383217
NTN018,40.05454,-76.5308,PADEP,12:30:00,11,2017,020503061702,10.41,1.402,0.08,10.58,16.324982,0.0,0.3359375,0.0546875,15.228354
NTN018,40.05454,-76.5308,PADEP,08:00:00,11,2017,020503061702,10.73,1.255,0.055,12.36,13.565643,0.0078125,0.8671875,2.078125,39.968956
NTN018,40.05454,-76.5308,PADEP,08:00:00,11,2017,020503061702,11.62,1.238,0.053,8.48,1.89328,0.0,0.0234375,1.0859375,6.3356028
NTN018,40.05454,-76.5308,PADEP,09:30:00,11,2017,020503061702,12.86,1.348,0.019,5.44,-1.2035217,0.0,3.768829,3.7746482,10.845518
NTN018,40.05454,-76.5308,PADEP,08:00:00,12,2017,020503061702,13.65,1.013,0.01,2.38,0.76626587,0.0078125,0.015625,0.08704634,34.818893
NTN018,40.05454,-76.5308,PADEP,10:00:00,1,2018,020503061702,14.24,1.405,0.072,0.96,0.9249878,0.0,3.1801426,1.8832678,20.546936
NTN018,40.05454,-76.5308,PADEP,08:00:00,2,2018,020503061702,12.99,1.863,0.055,2.03,-2.5145264,0.0,0.08853878,3.9738195,15.033406
NTN018,40.05454,-76.5308,PADEP,11:00:00,2,2018,020503061702,13.46,1.701,0.133,2.83,-0.40774536,0.0,0.171875,1.7265625,23.084637
NTN018,40.05454,-76.5308,PADEP,12:00:00,2,2018,020503061702,12.44,1.541,0.115,5.845,0.68948364,0.0,0.0078125,4.260733,7.370611
NTN018,40.05454,-76.5308,PADEP,09:00:00,3,2018,020503061702,12.65,1.379,0.08,4.27,-2.757965,0.0,0.002172008,0.011075173,44.13293
NTN018,40.05454,-76.5308,PADEP,08:00:00,3,2018,020503061702,13.28,1.1675,0.022,3.31,0.23284912,0.0,2.8209739,2.8522239,40.042454
NTN018,40.05454,-76.5308,PADEP,09:30:00,3,2018,020503061702,13.22,1.381,0.01,5.67,-0.71029663,0.0,0.03125,0.03125,6.080407
NTN018,40.05454,-76.5308,PADEP,08:00:00,4,2018,020503061702,12.74,1.054,0.026,5.89,0.8957825,0.0,0.484375,0.46947345,1.9123323
NTN018,40.05454,-76.5308,PADEP,07:00:00,4,2018,020503061702,11.75,1.491,0.077,8.08,5.9927063,0.0859375,1.862041,3.029463,8.1013
NTN018,40.05454,-76.5308,PADEP,10:00:00,4,2018,020503061702,10.75,1.097,0.029,11.43,13.111969,2.734375,28.71875,32.585938,17.054909
NTN018,40.05454,-76.5308,PADEP,08:00:00,5,2018,020503061702,9.33,0.987,0.027,17.32,11.020386,0.0,0.421875,0.4296875,1.1292018
NTN018,40.05454,-76.5308,PADEP,09:00:00,5,2018,020503061702,9.35,1.508,0.075,16.75,14.522675,0.0,0.6834987,8.472561,7.1224823
NTN018,40.05454,-76.5308,PADEP,13:30:00,5,2018,020503061702,8.13,1.274,0.041,24.66,26.680878,0.0,0.0,0.34375,18.218288
NTN018,40.05454,-76.5308,PADEP,10:30:00,6,2018,020503061702,8.64,1.358,0.042,20.77,14.934235,0.046875,30.87838,30.762407,23.901867
NTN018,40.05454,-76.5308,PADEP,08:00:00,6,2018,020503061702,8.36,1.556,0.035,23.11,11.284576,0.0,0.0,1.8395483e-05,12.996804
NTN018,40.05454,-76.5308,PADEP,11:30:00,7,2018,020503061702,8.32,1.098,0.035,26.81,16.55606,0.0,0.0,0.0005115755,2.5691097
NTN018,40.05454,-76.5308,PADEP,08:00:00,7,2018,020503061702,8.52,1.893,0.163,20.4,20.439606,0.0,0.0546875,5.8671875,9.052703
NTN018,40.05454,-76.5308,PADEP,08:00:00,7,2018,020503061702,8.27,1.34,0.072,21.51,17.990875,0.0,0.0,5.0234375,1.2388715
NTN018,40.05454,-76.5308,PADEP,09:00:00,8,2018,020503061702,8.51,1.45,0.071,24.67,21.006989,0.0703125,3.0703125,3.1432064,11.106319
NTN018,40.05454,-76.5308,PADEP,08:00:00,8,2018,020503061702,7.68,1.03,0.03,27.06,22.674347,0.0,0.1328125,0.1328125,11.503773
NTN018,40.05454,-76.5308,PADEP,08:00:00,9,2018,020503061702,8.36,2.196,0.162,17.7,17.949219,0.0625,9.331209,20.979647,4.860612
NTN018,40.25481,-76.88609,PADEP,09:20:00,10,2017,020503051011,8.46,0.772,0.013,16.2,8.214935,0.0,0.0,0.0,3.845113
NTN018,40.25481,-76.88609,PADEP,10:30:00,11,2017,020503051011,10.31,1.818,0.121,10.1,2.3751526,0.3671875,0.0234375,1.53125,4.008378
NTN018,40.25481,-76.88609,PADEP,10:45:00,11,2017,020503051011,11.32,1.182,0.049,8.5,3.8798828,0.0078125,9.977522,11.219709,11.978145
NTN018,40.25481,-76.88609,PADEP,14:30:00,12,2017,020503051011,14.31,0.967,0.013,5.8,3.111084,0.0,9.0234375,7.8984375,32.748264
NTN018,40.25481,-76.88609,PADEP,12:15:00,1,2018,020503051011,14.71,1.94,0.146,0.5,-1.1581726,0.0,0.017693229,0.5411307,33.49201
NTN018,40.25481,-76.88609,PADEP,13:30:00,1,2018,020503051011,15.81,1.397,0.07,4.3,3.9767761,0.0078125,0.33639273,2.0395179,11.939028
NTN018,40.25481,-76.88609,PADEP,13:30:00,2,2018,020503051011,15.75,2.087,0.057,2.0,3.0957947,0.0,0.010280567,4.6665306,13.962285
NTN018,40.25481,-76.88609,PADEP,11:30:00,2,2018,020503051011,13.35,1.744,0.141,2.73,-2.390442,1.2265625,8.96875,10.65625,8.823205
NTN018,40.25481,-76.88609,PADEP,09:15:00,2,2018,020503051011,13.38,1.305,0.109,5.2,0.87698364,0.0,0.0078125,3.8466706,3.4390686
NTN018,40.25481,-76.88609,PADEP,10:00:00,3,2018,020503051011,14.82,1.22,0.011,6.6,-1.8237,0.0078125,0.0,0.8671875,8.012337
NTN018,40.25481,-76.88609,PADEP,11:00:00,4,2018,020503051011,13.52,0.892,0.024,6.1,2.1863708,0.0,0.00072689867,0.0319769,10.944871
NTN018,40.25481,-76.88609,PADEP,09:45:00,4,2018,020503051011,11.6,1.49,0.069,7.1,1.2789001,0.0,0.016539171,12.019206,5.3909464
NTN018,40.25481,-76.88609,PADEP,10:45:00,5,2018,020503051011,9.67,0.887,0.023,18.3,12.723541,0.0,0.0,0.0,1.2992736
NTN018,40.25481,-76.88609,PADEP,10:00:00,5,2018,020503051011,11.78,1.086,0.071,16.0,20.827179,0.0,0.3203125,16.041885,6.2876406
NTN018,40.25481,-76.88609,PADEP,12:15:00,5,2018,020503051011,8.99,1.408,0.191,16.8,22.38736,0.0,0.0,4.41605,15.0739155
NTN018,40.25481,-76.88609,PADEP,09:30:00,6,2018,020503051011,6.88,1.06,0.029,26.6,26.06607,0.34375,6.6640625,7.281491,20.221298
NTN018,40.25481,-76.88609,PADEP,09:30:00,7,2018,020503051011,8.64,0.86,0.03,25.7,16.74356,0.0,0.0,0.0005115755,0.11605603
NTN018,40.25481,-76.88609,PADEP,09:30:00,7,2018,020503051011,8.26,1.576,0.168,19.4,23.227203,0.0,0.0078125,4.8046875,0.7959779
NTN018,40.25481,-76.88609,PADEP,13:00:00,8,2018,020503051011,8.39,1.158,0.079,22.5,20.936676,0.0,0.0234375,0.1953125,26.373932
NTN018,40.25481,-76.88609,PADEP,09:00:00,9,2018,020503051011,9.86,1.088,0.058,18.5,18.92978,0.0,0.00041061617,17.555098,5.676855
NTN018,40.8515,-76.80709,PADEP,12:30:00,10,2017,020503011001,9.06,0.67,0.025,16.1,16.326141,0.0,0.0,0.0,0.8650991
NTN018,40.8515,-76.80709,PADEP,08:15:00,11,2017,020503011001,10.14,1.305,0.152,9.9,1.2218933,0.0078125,0.0,2.4765625,8.8397875
NTN018,40.8515,-76.80709,PADEP,12:15:00,11,2017,020503011001,10.41,0.897,0.054,11.3,14.684082,1.7109375,3.1484375,4.515625,12.446075
NTN018,40.8515,-76.80709,PADEP,09:30:00,12,2017,020503011001,13.31,0.822,0.017,3.9,-0.6237488,0.0,0.0,0.0390625,3.932367
NTN018,40.8515,-76.80709,PADEP,10:00:00,1,2018,020503011001,14.31,1.088,0.066,0.8,-4.403351,0.0,0.025505729,11.931756,21.77859
NTN018,40.8515,-76.80709,PADEP,10:30:00,1,2018,020503011001,16.52,0.792,0.02,1.0,-9.913849,0.0,0.7265625,0.08897355,0.8393108
NTN018,40.8515,-76.80709,PADEP,09:30:00,2,2018,020503011001,17.23,1.519,0.081,0.06,-7.6721497,0.0,0.39322627,4.314968,5.323612
NTN018,40.8515,-76.80709,PADEP,10:30:00,2,2018,020503011001,16.19,1.145,0.101,4.8,2.1177063,0.0,2.6796875,1.03125,11.047626
NTN018,40.8515,-76.80709,PADEP,10:00:00,4,2018,020503011001,13.4,0.784,0.027,5.0,0.8457947,0.0,0.3359375,0.33754525,16.287077
NTN018,40.8515,-76.80709,PADEP,10:30:00,4,2018,020503011001,11.26,1.058,0.057,8.0,0.45950317,0.0,16.921875,9.625915,35.90538
NTN018,40.8515,-76.80709,PADEP,10:45:00,5,2018,020503011001,13.49,0.706,0.025,16.4,12.793243,0.0,0.0,0.1171875,1.8641407
NTN018,40.8515,-76.80709,PADEP,10:45:00,5,2018,020503011001,9.92,0.855,0.0445,13.7,12.204071,0.0,12.317291,10.598256,0.30270612
NTN018,40.8515,-76.80709,PADEP,10:20:00,6,2018,020503011001,8.69,0.727,0.033,19.6,11.779938,0.0,2.6015625,2.2501764,0.9933478
NTN018,40.8515,-76.80709,PADEP,12:15:00,7,2018,020503011001,8.32,0.631,0.024,26.2,25.47403,0.0,0.0020230077,0.5808948,7.689166
NTN018,40.8515,-76.80709,PADEP,09:45:00,7,2018,020503011001,8.5,1.675,0.222,19.4,21.181793,0.0078125,28.21875,28.09375,1.68877
NTN018,40.8515,-76.80709,PADEP,10:00:00,8,2018,020503011001,8.02,0.837,0.063,21.3,15.521637,0.0,1.4296875,3.015625,11.6848
NTN018,40.8515,-76.80709,PADEP,10:30:00,9,2018,020503011001,12.38,0.682,0.022,21.5,24.32956,0.0,0.0,6.658245,0.931589
NTN018,39.90528,-76.32777,PADEP,10:00:00,10,2017,020503061204,7.34,5.753,0.151,20.65,22.546906,10.7265625,5.640625,21.3125,43.70252
NTN018,39.90528,-76.32777,PADEP,10:30:00,10,2017,020503061204,9.16,6.248,0.547,12.4,6.913574,0.0546875,28.01099,27.19849,73.42642
NTN018,39.90528,-76.32777,PADEP,09:30:00,11,2017,020503061204,10.76,6.21,0.16,9.38,4.504883,0.015625,11.094709,11.204084,14.768024
NTN018,39.90528,-76.32777,PADEP,09:30:00,12,2017,020503061204,13.86,7.095,0.024,2.21,-1.8735657,0.0,0.0859375,0.1484375,5.7875905
NTN018,39.90528,-76.32777,PADEP,10:00:00,1,2018,020503061204,14.29,6.662,0.381,-0.02,-13.273071,0.00087207556,0.0,0.27706462,5.7389607
NTN018,39.90528,-76.32777,PADEP,11:30:00,2,2018,020503061204,13.94,6.479,0.59,0.93,-5.95874,0.0,20.189388,16.533138,17.354584
NTN018,39.90528,-76.32777,PADEP,09:00:00,2,2018,020503061204,11.02,6.939,0.947,6.14,9.2854,0.0078125,9.3125,5.940101,31.400585
NTN018,39.90528,-76.32777,PADEP,09:30:00,3,2018,020503061204,12.73,8.31,0.041,4.79,0.19238281,0.0078125,0.0,2.3444114,10.811493
NTN018,39.90528,-76.32777,PADEP,09:30:00,4,2018,020503061204,12.1,7.775,0.024,7.05,0.92974854,0.0078125,0.03213083,0.3203125,1.8208077
NTN018,39.90528,-76.32777,PADEP,13:30:00,4,2018,020503061204,9.48,6.928,0.326,13.43,14.906769,0.1015625,35.382812,35.859375,3.1864634
NTN018,39.90528,-76.32777,PADEP,09:30:00,5,2018,020503061204,8.85,7.142,0.127,14.97,13.258636,0.0,3.8359375,4.9296875,9.677493
NTN018,39.90528,-76.32777,PADEP,10:00:00,5,2018,020503061204,7.57,6.56,0.599,18.72,18.38559,1.984375,19.291601,37.416603,12.045935
NTN018,39.90528,-76.32777,PADEP,08:30:00,5,2018,020503061204,9.04,6.462,0.456,14.82,18.375458,0.0,14.359375,9.317003,18.883112
NTN018,39.90528,-76.32777,PADEP,09:00:00,6,2018,020503061204,8.95,6.988,0.437,15.34,10.567291,0.0,2.3795948,0.48764253,7.044455
NTN018,39.90528,-76.32777,PADEP,09:00:00,7,2018,020503061204,8.41,7.942,0.111,19.91,13.908112,0.0,0.0,0.0,0.8573771
NTN018,39.90528,-76.32777,PADEP,09:30:00,8,2018,020503061204,7.73,7.277,0.277,22.93,23.687164,0.0,3.1501443,7.1657696,1.5949214
NTN018,39.90528,-76.32777,PADEP,10:30:00,8,2018,020503061204,8.49,6.287,0.445,19.9,16.896637,0.0,0.03125,0.03125,15.759188
NTN018,39.90528,-76.32777,PADEP,08:30:00,9,2018,020503061204,9.2,5.196,0.719,15.89,14.809235,1.3671875,51.179688,48.190586,50.367264
NTN018,40.08232,-76.71969,PADEP,13:30:00,10,2017,020503060504,6.46,0.84,0.116,21.77,21.884003,2.9609375,22.15625,27.460938,79.9955
NTN018,40.08232,-76.71969,PADEP,17:30:00,10,2017,020503060504,9.5,2.803,0.308,12.01,10.127258,0.0,0.0078125,3.890625,60.643154
NTN018,40.08232,-76.71969,PADEP,14:00:00,11,2017,020503060504,11.26,2.119,0.119,9.8,5.488037,0.0,11.375959,11.227522,22.17274
NTN018,40.08232,-76.71969,PADEP,14:00:00,1,2018,020503060504,14.14,3.84,0.246,0.03,-8.778229,0.0078125,0.00087207556,0.40206462,18.412674
NTN018,40.08232,-76.71969,PADEP,13:00:00,2,2018,020503060504,12.57,3.796,0.345,2.76,3.148407,0.0078125,2.276039,0.87760127,57.889534
NTN018,40.08232,-76.71969,PADEP,13:00:00,2,2018,020503060504,11.62,2.883,0.217,7.53,9.92038,0.2890625,17.572126,15.743124,20.102554
NTN018,40.08232,-76.71969,PADEP,08:00:00,2,2018,020503060504,11.23,2.778,0.261,7.597,5.8302917,0.0,8.6484375,4.578125,11.5638
NTN018,40.08232,-76.71969,PADEP,13:00:00,4,2018,020503060504,13.48,2.719,0.0395,8.02,3.7972107,0.0078125,0.0234375,0.5,4.551284
NTN018,40.08232,-76.71969,PADEP,10:00:00,4,2018,020503060504,10.36,3.038,0.396,8.44,1.1470032,0.0,9.9296875,4.1337266,40.630383
NTN018,40.08232,-76.71969,PADEP,14:00:00,5,2018,020503060504,10.38,1.954,0.061,18.92,17.83432,0.078125,3.5546875,3.15625,18.25904
NTN018,40.08232,-76.71969,PADEP,13:00:00,5,2018,020503060504,6.86,3.318,0.292,19.65,17.861969,1.5078125,23.315039,34.486916,19.461754
NTN018,40.08232,-76.71969,PADEP,11:00:00,5,2018,020503060504,8.78,2.579,0.322,15.1,19.621552,0.17568618,7.5234375,2.2889395,24.09607
NTN018,40.08232,-76.71969,PADEP,12:30:00,6,2018,020503060504,8.11,2.966,0.277,18.42,19.308502,0.0,0.009027696,7.2923303,11.591671
NTN018,40.08232,-76.71969,PADEP,16:00:00,7,2018,020503060504,9.63,2.658,0.171,27.24,26.115143,0.0,0.0,0.0049670115,10.0826845
NTN018,40.08232,-76.71969,PADEP,11:30:00,7,2018,020503060504,7.42,3.369,0.424,22.28,18.893707,3.765625,59.234375,94.00781,41.878376
NTN018,40.08232,-76.71969,PADEP,08:00:00,7,2018,020503060504,7.21,2.55,0.465,22.08,19.976227,0.0546875,26.632812,33.617188,5.814462
NTN018,40.08232,-76.71969,PADEP,13:00:00,8,2018,020503060504,8.04,2.804,0.1,25.28,27.108063,0.0,1.8142068,4.9313946,5.953322
NTN018,40.08232,-76.71969,PADEP,11:30:00,9,2018,020503060504,8.45,2.302,0.406,16.97,14.327789,1.4296875,49.210938,48.503086,69.75544
NTN018,40.22472,-76.89833,PADEP,11:15:00,10,2017,020503050505,10.4,1.989,0.183,12.2,6.976074,0.0,45.307865,44.909428,70.59192
NTN018,40.22472,-76.89833,PADEP,13:45:00,11,2017,020503050505,11.34,1.847,0.042,10.8,16.012482,0.0,1.140625,0.265625,7.652374
NTN018,40.22472,-76.89833,PADEP,11:30:00,1,2018,020503050505,16.12,2.159,0.011,0.2,-1.5566101,0.0,0.0,7.385163,13.763789
NTN018,40.22472,-76.89833,PADEP,08:30:00,1,2018,020503050505,13.35,2.355,0.091,1.4,6.587616,0.734375,25.242188,20.976562,79.67644
NTN018,40.22472,-76.89833,PADEP,10:45:00,2,2018,020503050505,15.21,2.344,0.099,4.8,3.8286438,0.06510128,6.1484375,2.1276014,33.577503
NTN018,40.22472,-76.89833,PADEP,10:15:00,2,2018,020503050505,12.07,2.42,0.33,8.3,12.486176,0.4375,25.328125,27.75,7.329937
NTN018,40.22472,-76.89833,PADEP,11:00:00,2,2018,020503050505,12.23,1.812,0.043,7.0,4.572693,0.0,2.0234375,3.25,9.888944
NTN018,40.22472,-76.89833,PADEP,08:45:00,3,2018,020503050505,14.32,1.884,0.012,7.2,-3.3402405,0.0,0.0,0.8671875,8.457789
NTN018,40.22472,-76.89833,PADEP,13:45:00,4,2018,020503050505,15.91,1.708,0.015,7.9,3.7347107,0.0,0.03125,0.53125,3.3241827
NTN018,40.22472,-76.89833,PADEP,11:45:00,4,2018,020503050505,11.66,3.182,0.368,9.5,11.679565,8.7421875,32.441116,44.39424,44.22827
NTN018,40.22472,-76.89833,PADEP,12:45:00,5,2018,020503050505,9.87,1.916,0.03,17.4,19.826202,0.0,0.0,1.96875,4.3262067
NTN018,40.22472,-76.89833,PADEP,13:30:00,6,2018,020503050505,9.52,2.033,0.047,16.5,17.911774,0.0625,1.2527454,1.3152454,12.252265
NTN018,40.22472,-76.89833,PADEP,11:30:00,6,2018,020503050505,9.81,2.907,0.182,16.1,15.184235,0.078125,32.745567,32.02022,7.2945013
NTN018,40.22472,-76.89833,PADEP,11:30:00,7,2018,020503050505,9.37,2.331,0.055,23.1,25.27945,0.0,17.42578,21.097654,3.46552
NTN018,40.22472,-76.89833,PADEP,08:00:00,7,2018,020503050505,7.95,2.059,0.274,20.8,19.871979,0.875,44.320312,72.33594,14.025646
NTN018,40.22472,-76.89833,PADEP,12:30:00,8,2018,020503050505,9.23,2.1355000000000004,0.0475,20.4,25.154694,0.015625,16.004759,19.201794,11.789775
NTN018,40.22472,-76.89833,PADEP,11:15:00,9,2018,020503050505,9.8,2.015,0.045,18.2,19.849915,0.1015625,0.00041061617,19.172285,7.1789937
NTN018,40.47842,-77.12915,PADEP,08:30:00,10,2017,020503041204,6.78,1.499,0.039,19.62,10.729095,1.03125,18.09375,18.671875,7.93211
NTN018,40.47842,-77.12915,PADEP,17:00:00,10,2017,020503041204,9.36,2.724,0.181,11.8,10.068787,0.0,51.01099,44.534428,58.875633
NTN018,40.47842,-77.12915,PADEP,18:00:00,11,2017,020503041204,9.78,2.112,0.037,11.13,6.858185,0.4140625,2.2109375,2.8984375,16.731411
NTN018,40.47842,-77.12915,PADEP,09:00:00,11,2017,020503041204,11.88,1.83,0.018,6.9,-0.09475708,0.0,0.3671875,0.078125,10.370943
NTN018,40.47842,-77.12915,PADEP,11:00:00,11,2017,020503041204,13.03,1.71,0.011,5.9,3.3039856,0.0,0.0058189477,0.0072969715,5.3302984
NTN018,40.47842,-77.12915,PADEP,09:00:00,12,2017,020503041204,15.05,1.502,0.008,0.02,-5.011139,0.625,1.65625,2.3309696,7.09949
NTN018,40.47842,-77.12915,PADEP,13:30:00,1,2018,020503041204,12.88,2.121,0.071,3.43,0.077423096,0.0,0.72138214,0.04376287,56.43981
NTN018,40.47842,-77.12915,PADEP,11:00:00,1,2018,020503041204,14.15,1.658,0.014,2.52,-0.19525146,0.203125,2.4375,3.421875,0.81496567
NTN018,40.47842,-77.12915,PADEP,09:00:00,2,2018,020503041204,12.75,1.878,0.045,3.35,5.347992,1.359375,4.4453125,24.125,5.274093
NTN018,40.47842,-77.12915,PADEP,13:30:00,2,2018,020503041204,12.31,2.539,0.191,4.7,12.412781,1.828125,21.132812,22.992188,9.563882
NTN018,40.47842,-77.12915,PADEP,11:00:00,2,2018,020503041204,12.03,2.452,0.286,4.49,-2.3537903,0.0,2.3984375,9.7421875,1.856231
NTN018,40.47842,-77.12915,PADEP,11:00:00,2,2018,020503041204,11.56,1.925,0.112,6.574,2.3677063,0.0,3.1796875,2.4765625,9.151892
NTN018,40.47842,-77.12915,PADEP,07:30:00,2,2018,020503041204,11.86,1.794,0.037,5.55,1.0018005,0.0,0.0029205752,0.026358075,6.5510273
NTN018,40.47842,-77.12915,PADEP,09:00:00,3,2018,020503041204,13.24,1.963,0.016,2.51,-1.3369141,0.0,0.03125,0.117878176,30.318607
NTN018,40.47842,-77.12915,PADEP,10:30:00,3,2018,020503041204,12.76,1.639,0.009,6.07,3.1392822,0.015625,1.546875,4.6484375,4.1262293
NTN018,40.47842,-77.12915,PADEP,09:00:00,4,2018,020503041204,12.13,1.54,0.011,6.96,1.3655701,0.015625,0.03906596,0.5234375,9.38637
NTN018,40.47842,-77.12915,PADEP,07:30:00,4,2018,020503041204,10.3,2.244,0.141,8.11,-0.086517334,0.0,20.835938,14.196227,30.40529
NTN018,40.47842,-77.12915,PADEP,11:30:00,4,2018,020503041204,11.7,1.733,0.032,7.7,5.3739624,1.4375,3.6823535,5.670088,3.4779434
NTN018,40.47842,-77.12915,PADEP,10:00:00,4,2018,020503041204,10.38,1.54,0.018,11.33,7.442169,0.0,1.5546875,3.963511,33.469055
NTN018,40.47842,-77.12915,PADEP,09:00:00,5,2018,020503041204,9.41,1.471,0.025,17.52,10.394989,0.0,0.0,5.3233643,17.87632
NTN018,40.47842,-77.12915,PADEP,12:00:00,5,2018,020503041204,9.28,1.744,0.059,14.739,18.309052,0.9100612,4.8671875,1.8201895,4.258075
NTN018,40.47842,-77.12915,PADEP,10:30:00,5,2018,020503041204,7.56,1.824,0.049,21.97,23.241241,0.0,0.0,1.4296875,5.692253
NTN018,40.47842,-77.12915,PADEP,09:30:00,6,2018,020503041204,8.47,1.793,0.05,18.41,19.03067,0.0078125,1.765625,0.2109375,31.686989
NTN018,40.47842,-77.12915,PADEP,10:00:00,6,2018,020503041204,8.21,1.707,0.046,21.21,17.412018,0.6015625,0.3281434,23.515644,15.668179
NTN018,40.47842,-77.12915,PADEP,08:30:00,7,2018,020503041204,7.69,1.648,0.028,24.33,18.5607,0.0,0.0,0.0031572084,5.5656323
NTN018,40.47842,-77.12915,PADEP,14:00:00,7,2018,020503041204,7.14,2.032,0.152,20.02,25.89029,0.0,24.65625,24.71875,5.092964
NTN018,40.47842,-77.12915,PADEP,12:00:00,7,2018,020503041204,7.84,1.878,0.055,21.02,19.093903,0.484375,0.0,12.734375,2.884947
NTN018,40.47842,-77.12915,PADEP,10:30:00,8,2018,020503041204,7.54,1.992,0.155,22.86,18.878815,1.484375,20.208359,22.065287,3.0600429
NTN018,40.47842,-77.12915,PADEP,11:00:00,8,2018,020503041204,9.04,1.61,0.024,25.67,24.684174,0.0,0.0,0.0703125,1.1420069
NTN018,40.47842,-77.12915,PADEP,09:30:00,9,2018,020503041204,8.59,1.657,0.053,17.6,19.310944,0.078125,6.796875,7.2890625,7.1124916
NTN018,40.47842,-77.12915,PADEP,11:30:00,9,2018,020503041204,8.62,1.809,0.053,16.79,16.224274,5.4375,22.976562,37.085938,45.552975
NTN018,40.61257,-78.14056,PADEP,15:00:00,10,2017,020503020506,6.94,1.791,0.209,15.2,13.366119,0.09375,25.265625,14.9296875,54.339024
NTN018,40.61257,-78.14056,PADEP,12:30:00,10,2017,020503020506,11.06,1.6165,0.0645,9.5,6.405548,0.0,0.0,6.1484375,73.09379
NTN018,40.61257,-78.14056,PADEP,10:00:00,11,2017,020503020506,10.83,1.506,0.071,9.6,1.9924927,0.28125,3.21875,9.735334,11.134195
NTN018,40.61257,-78.14056,PADEP,12:30:00,11,2017,020503020506,12.66,1.504,0.043,6.3,0.6192627,0.0,0.5078125,8.28125,61.937054
NTN018,40.61257,-78.14056,PADEP,10:30:00,12,2017,020503020506,12.39,1.675,0.026,6.8,3.3457947,3.0,0.2265625,9.328125,62.626747
NTN018,40.61257,-78.14056,PADEP,11:00:00,1,2018,020503020506,13.02,1.308,0.031,4.4,-0.89712524,0.0,2.6432571,0.22345036,55.081467
NTN018,40.61257,-78.14056,PADEP,10:30:00,2,2018,020503020506,12.09,1.729,0.269,5.48,11.423676,1.234375,30.007812,33.28125,9.972827
NTN018,40.61257,-78.14056,PADEP,09:00:00,2,2018,020503020506,15.19,1.446,0.041,6.7,9.884155,0.0,0.0078125,0.3671875,30.914257
